doi,year,Physics,Chemistry,Biology,Geology,Surface,Deep ocean,Beach/Coast,Estuary/Lagoon/Mangrove,Sediment/Benthic,General marine,Diagnosis,Mitigation,Adaptation,journal,volume,issue,pages
10.1016/j.envpol.2020.115263,2020,False,False,True,True,True,True,True,False,True,True,False,True,False,ENVIRONMENTAL POLLUTION,266,,
10.1016/j.envpol.2020.115137,2020,False,True,False,False,True,False,False,False,False,False,False,False,False,ENVIRONMENTAL POLLUTION,266,,
10.1016/j.ecoenv.2020.111067,2020,False,False,False,True,False,False,True,False,True,True,True,False,False,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,204,,
10.1016/j.chemosphere.2020.127344,2020,False,True,False,False,False,False,True,True,False,True,True,True,False,CHEMOSPHERE,258,,
10.1016/j.chemosphere.2020.127345,2020,False,False,False,False,True,False,True,True,False,True,True,False,False,CHEMOSPHERE,258,,
10.1016/j.envpol.2020.115184,2020,False,False,True,True,False,False,False,False,True,True,True,True,False,ENVIRONMENTAL POLLUTION,266,,
10.1016/j.envpol.2020.115098,2020,False,True,False,True,True,True,False,False,True,True,True,True,False,ENVIRONMENTAL POLLUTION,266,,
10.1016/j.envpol.2020.115180,2020,True,True,True,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,266,,
10.1016/j.envpol.2020.115365,2020,False,False,True,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,266,,
10.1016/j.envpol.2020.115213,2020,True,False,False,True,False,False,True,False,True,True,True,False,False,ENVIRONMENTAL POLLUTION,266,,
10.1016/j.envpol.2020.115219,2020,False,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,266,,
10.1016/j.scitotenv.2020.140201,2020,False,False,False,True,False,False,True,True,True,False,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,741,,
10.5194/os-16-1317-2020,2020,False,True,True,False,False,True,True,True,False,False,False,False,False,OCEAN SCIENCE,16,5,1317
10.1007/s42452-020-03628-8,2020,False,False,True,False,False,False,True,True,False,True,True,True,False,SN APPLIED SCIENCES,2,11,
10.1098/rspb.2020.1947,2020,True,True,False,False,True,False,False,False,False,True,True,False,False,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,287,1937,
10.1038/s41598-020-74801-7,2020,False,True,True,False,True,False,False,False,False,True,True,True,False,SCIENTIFIC REPORTS,10,1,
10.1002/wat2.1490,2020,False,True,True,False,False,False,False,False,False,True,True,False,False,WILEY INTERDISCIPLINARY REVIEWS-WATER,8,1,
10.3389/frwa.2020.563791,2020,True,False,True,False,False,False,False,False,False,True,True,False,False,FRONTIERS IN WATER,2,,
10.1038/s41467-020-19069-1,2020,False,False,True,False,False,False,False,False,False,True,True,False,False,NATURE COMMUNICATIONS,11,1,
10.1038/s41598-020-74635-3,2020,True,False,True,False,False,False,False,False,False,True,False,False,False,SCIENTIFIC REPORTS,10,1,
10.3389/fmars.2020.552688,2020,False,True,True,False,False,False,True,False,False,True,True,False,False,FRONTIERS IN MARINE SCIENCE,7,,
10.1021/acs.analchem.0c02801,2020,False,False,True,False,False,True,False,True,False,True,True,True,False,ANALYTICAL CHEMISTRY,92,20,13930
10.1007/s11356-020-11171-7,2020,False,False,True,False,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,28,2,1341
10.1016/j.scitotenv.2020.139922,2020,False,False,True,False,False,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,740,,
10.1016/j.scitotenv.2020.140016,2020,True,False,True,False,False,False,True,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,740,,
10.1016/j.scitotenv.2020.139985,2020,False,False,True,False,True,False,False,True,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,740,,
10.1016/j.scitotenv.2020.139991,2020,False,True,False,False,False,False,True,False,False,True,False,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,740,,
10.1371/journal.pone.0240792,2020,False,False,False,True,False,False,True,False,True,False,False,False,False,PLOS ONE,15,10,
10.1007/s00227-020-03779-7,2020,True,False,False,True,True,False,True,False,True,True,False,True,False,MARINE BIOLOGY,167,11,
10.1371/journal.pone.0240506,2020,True,False,False,False,True,False,True,False,False,True,True,False,False,PLOS ONE,15,10,
10.1016/j.watres.2020.116253,2020,True,True,False,False,False,False,True,False,False,False,True,False,False,WATER RESEARCH,185,,
10.2166/wst.2020.424,2020,False,True,True,False,False,False,False,False,False,True,True,False,False,WATER SCIENCE AND TECHNOLOGY,82,8,1495
10.3389/fenvs.2020.559405,2020,False,True,True,False,True,False,False,False,False,False,False,True,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,8,,
10.1016/j.ecoenv.2020.111000,2020,True,False,False,False,False,False,True,False,False,True,True,False,False,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,203,,
10.1016/j.scitotenv.2020.140377,2020,True,False,False,False,True,True,True,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,739,,
10.1016/j.scitotenv.2020.139887,2020,False,True,False,False,False,False,True,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,739,,
10.1016/j.scitotenv.2020.140349,2020,True,False,False,False,False,False,True,False,False,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,738,,
10.1016/j.scitotenv.2020.139901,2020,False,True,True,False,False,False,False,False,False,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,738,,
10.1016/j.scitotenv.2020.140354,2020,True,True,True,False,True,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,738,,
10.1016/j.scitotenv.2020.139866,2020,False,True,False,False,False,True,False,False,False,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,738,,
10.1002/ieam.4325,2020,True,False,True,True,False,False,False,False,True,True,True,False,False,INTEGRATED ENVIRONMENTAL ASSESSMENT AND MANAGEMENT,17,1,282
10.1371/journal.pone.0239165,2020,True,False,True,True,False,True,False,False,True,True,False,True,False,PLOS ONE,15,10,
10.1038/s41598-020-72898-4,2020,False,True,True,False,False,False,False,False,False,True,True,False,False,SCIENTIFIC REPORTS,10,1,
10.1021/acs.est.0c00942,2020,True,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,19,11905
10.1021/acs.est.0c03712,2020,False,False,False,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,19,12154
10.1021/acs.est.0c02305,2020,True,False,True,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,19,11657
10.1021/acs.est.0c01984,2020,False,True,False,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,19,11980
10.1021/acs.est.0c02715,2020,True,True,False,True,False,True,True,False,True,False,True,True,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,19,12024
10.1016/j.jhazmat.2020.122773,2020,True,True,False,True,True,False,False,False,True,False,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,397,,
10.3389/fmars.2020.576170,2020,True,True,True,False,False,False,False,False,False,True,True,False,False,FRONTIERS IN MARINE SCIENCE,7,,
10.1016/j.jhazmat.2020.122752,2020,False,True,False,False,False,False,False,False,False,True,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,397,,
10.1016/j.jhazmat.2020.122794,2020,False,False,False,True,False,True,False,False,True,True,True,False,False,JOURNAL OF HAZARDOUS MATERIALS,397,,
10.1016/j.jhazmat.2020.122795,2020,False,False,False,True,False,True,True,True,True,True,True,False,False,JOURNAL OF HAZARDOUS MATERIALS,397,,
10.1002/aqc.3469,2020,False,False,False,False,False,False,False,False,False,True,False,True,True,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,31,2,420
10.1016/j.ecoenv.2020.110976,2020,True,True,True,False,False,False,True,False,False,True,False,False,False,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,202,,
10.3390/w12102802,2020,True,False,False,False,False,False,True,False,False,True,True,False,False,WATER,12,10,
10.1016/j.ese.2020.100065,2020,False,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE AND ECOTECHNOLOGY,4,,
10.1039/d0ew00397b,2020,True,False,False,True,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY,6,10,2664
10.1016/j.psep.2020.05.050,2020,True,False,False,False,False,False,False,False,False,True,True,True,False,PROCESS SAFETY AND ENVIRONMENTAL PROTECTION,142,,1
10.1016/j.envint.2020.105999,2019,False,False,True,False,False,False,False,False,False,True,False,False,False,ENVIRONMENT INTERNATIONAL,143,,
10.1016/j.envpol.2020.114972,2020,True,False,True,False,False,False,True,False,False,True,True,True,False,ENVIRONMENTAL POLLUTION,265,,
10.1016/j.envpol.2020.115060,2020,False,False,False,True,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL POLLUTION,265,,
10.1016/j.envpol.2020.115083,2019,True,True,True,True,False,False,False,False,False,True,False,True,False,ENVIRONMENTAL POLLUTION,265,,
10.1016/j.envpol.2020.115115,2020,False,False,False,True,True,False,True,False,True,True,True,False,False,ENVIRONMENTAL POLLUTION,265,,
10.1016/j.envpol.2020.114962,2020,False,True,False,True,False,False,False,False,True,False,True,False,False,ENVIRONMENTAL POLLUTION,265,,
10.2989/1814232X.2020.1829045,2019,True,False,False,False,False,False,True,False,False,True,True,True,False,AFRICAN JOURNAL OF MARINE SCIENCE,42,4,405
10.1016/j.envpol.2020.114985,2020,True,False,True,True,False,True,True,False,True,True,True,True,False,ENVIRONMENTAL POLLUTION,265,,
10.1016/j.envpol.2020.114721,2019,False,False,True,False,False,True,False,False,False,True,True,True,False,ENVIRONMENTAL POLLUTION,265,,
10.1016/j.envpol.2020.115033,2020,False,True,True,True,False,False,False,False,True,True,False,False,False,ENVIRONMENTAL POLLUTION,265,,
10.1016/j.envpol.2020.114830,2019,False,True,True,True,False,False,False,False,True,True,True,False,False,ENVIRONMENTAL POLLUTION,265,,
10.1016/j.envint.2020.105916,2019,True,False,True,True,False,True,True,False,True,True,True,True,False,ENVIRONMENT INTERNATIONAL,143,,
10.1002/wer.1400,2020,True,False,False,True,True,False,False,False,True,True,True,False,False,Water environment research : a research publication of the Water,92,10,1510
10.1002/open.202000093,2020,False,False,True,False,False,False,False,False,False,True,False,False,False,CHEMISTRYOPEN,9,10,1033
10.1016/j.impact.2020.100262,2019,True,False,False,True,False,False,True,False,True,True,True,False,False,NANOIMPACT,20,,
10.1016/j.aquatox.2020.105620,2019,False,False,True,False,False,False,False,False,False,True,True,True,False,AQUATIC TOXICOLOGY,227,,
10.1016/j.watres.2020.116170,2019,False,False,True,True,True,False,True,False,True,True,False,False,False,WATER RESEARCH,184,,
10.1016/j.watres.2020.116118,2019,False,True,True,False,False,False,False,True,False,True,True,True,False,WATER RESEARCH,184,,
10.1016/j.marenvres.2020.105126,2019,False,False,True,False,True,True,False,False,False,True,False,False,False,MARINE ENVIRONMENTAL RESEARCH,161,,
10.1016/j.marenvres.2020.105073,2020,False,True,True,True,False,False,True,False,True,False,True,False,False,MARINE ENVIRONMENTAL RESEARCH,161,,
10.1016/j.marenvres.2020.105132,2020,False,True,True,False,False,False,False,False,False,True,True,False,False,MARINE ENVIRONMENTAL RESEARCH,161,,
10.3390/toxins12100629,2019,False,False,True,True,True,False,False,False,True,False,True,False,False,TOXINS,12,10,
10.1016/j.ecoenv.2020.110910,2019,True,True,True,False,True,True,False,False,False,True,True,False,False,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,202,,
10.1016/j.marpolbul.2020.111521,2019,False,False,False,True,False,False,True,False,True,True,False,False,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.marpolbul.2020.111514,2019,False,False,False,False,False,False,False,False,False,False,False,False,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.marpolbul.2020.111465,2020,False,True,True,False,True,False,True,True,False,True,True,False,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.marenvres.2020.105080,2019,True,False,True,True,False,True,False,False,True,True,True,True,False,MARINE ENVIRONMENTAL RESEARCH,161,,
10.1126/sciadv.aaz5593,2019,False,False,True,False,False,False,False,False,False,True,False,True,False,SCIENCE ADVANCES,6,44,
10.3390/su12208677,2020,False,False,False,False,False,False,True,False,False,True,True,False,False,SUSTAINABILITY,12,20,
10.3390/su12208739,2019,False,False,True,False,True,False,False,False,False,True,True,False,False,SUSTAINABILITY,12,20,
10.1016/j.envres.2020.109945,2019,True,False,False,False,True,False,True,False,False,True,True,False,False,ENVIRONMENTAL RESEARCH,189,,
10.1016/j.envres.2020.109893,2019,False,False,False,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL RESEARCH,189,,
10.1016/j.chemosphere.2020.127201,2019,False,False,True,False,False,False,False,False,False,True,False,True,False,CHEMOSPHERE,257,,
10.1016/j.chemosphere.2020.127225,2019,False,True,False,True,False,False,False,False,False,True,False,True,False,CHEMOSPHERE,257,,
10.1016/j.chemosphere.2020.127234,2019,False,True,False,False,False,False,False,False,False,True,True,True,False,CHEMOSPHERE,257,,
10.1088/1748-9326/abae29,2019,False,False,True,False,True,False,False,False,False,True,False,True,False,ENVIRONMENTAL RESEARCH LETTERS,15,10,
10.1016/j.fbio.2020.100715,2019,False,True,True,True,False,False,True,False,True,False,True,True,False,FOOD BIOSCIENCE,37,,
10.1016/j.jece.2020.104250,2019,False,False,True,False,True,True,False,False,False,True,True,True,False,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,8,5,
10.1016/j.marpolbul.2020.111507,2019,False,True,True,False,False,False,False,False,False,True,True,True,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.marpolbul.2020.111482,2019,False,True,True,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.marpolbul.2020.111464,2019,True,False,True,True,False,False,False,False,True,False,True,True,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.marpolbul.2020.111475,2019,False,False,True,True,False,False,True,False,True,True,True,False,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.marpolbul.2020.111497,2019,False,True,True,False,False,False,False,False,False,False,False,False,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.marpolbul.2020.111516,2019,True,False,False,True,False,False,True,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.marpolbul.2020.111491,2019,False,True,True,True,True,False,False,False,True,True,True,True,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.marpolbul.2020.111478,2019,False,False,True,False,False,False,True,False,False,True,False,False,False,MARINE POLLUTION BULLETIN,159,,
10.1016/j.scitotenv.2020.139839,2019,False,False,True,False,False,False,False,False,False,True,False,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,737,,
10.1016/j.chemosphere.2020.127198,2019,False,False,False,True,False,False,True,False,True,True,False,True,False,CHEMOSPHERE,257,,
10.1016/j.envpol.2020.114817,2019,False,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,265,,
10.1016/j.envpol.2020.114864,2019,False,False,False,True,True,False,False,False,True,True,False,False,False,ENVIRONMENTAL POLLUTION,265,,
10.3390/environments7100073,2019,False,False,False,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTS,7,10,
10.1016/j.cbpc.2020.108801,2019,False,False,True,False,False,False,False,False,False,True,True,True,False,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,236,,
10.1016/j.envpol.2020.115044,2019,False,False,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,265,PT A,
10.1016/j.envpol.2020.114859,2019,False,False,True,False,False,False,True,False,False,True,False,False,False,ENVIRONMENTAL POLLUTION,265,PT A,
10.1016/j.envpol.2020.114641,2019,False,False,True,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,265,PT A,
10.1016/j.scitotenv.2020.140210,2019,True,False,False,True,True,False,True,True,True,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,737,,
10.1016/j.scitotenv.2020.139633,2019,False,False,True,False,False,False,False,False,False,False,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,737,,
10.1016/j.chemosphere.2020.127199,2019,False,False,True,False,False,False,False,False,False,True,False,False,False,CHEMOSPHERE,257,,
10.1016/j.chemosphere.2020.127202,2019,True,False,False,False,False,False,False,False,False,True,False,True,False,CHEMOSPHERE,256,,
10.1016/j.chemosphere.2020.127039,2019,False,False,True,False,False,False,False,False,False,False,False,False,False,CHEMOSPHERE,256,,
10.1016/j.ecss.2020.106915,2019,False,True,False,False,False,False,False,False,False,False,True,True,False,ESTUARINE COASTAL AND SHELF SCIENCE,243,,
10.1029/2020GL089189,2019,False,True,False,False,False,False,True,False,False,True,False,False,False,GEOPHYSICAL RESEARCH LETTERS,47,18,
10.1007/s11356-020-10987-7,2019,True,False,False,False,False,False,True,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,28,5,6132
10.1111/1462-2920.15232,2019,False,False,False,True,True,False,True,False,True,True,False,False,False,ENVIRONMENTAL MICROBIOLOGY,22,11,4779
10.1007/s00128-020-02991-x,2019,False,True,True,False,True,True,False,False,False,False,True,False,False,BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,105,4,513
10.31119/fenvs.2020.574008,2019,False,False,False,False,False,False,True,False,False,True,True,True,False,FRONTIERS IN ENVIRONMENTAL SCIENCE,8,,
10.3389/fmars.2020.566101,2019,True,False,False,False,True,False,False,False,False,True,True,False,False,FRONTIERS IN MARINE SCIENCE,7,,
10.1007/s00128-020-02993-9,2019,True,False,False,False,True,False,True,True,False,True,True,False,False,BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,105,4,522
10.1016/j.scitotenv.2020.139081,2019,False,True,True,False,False,False,False,False,False,True,False,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,736,,
10.1016/j.scitotenv.2020.139694,2019,True,True,False,True,True,False,True,True,True,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,736,,
10.1016/j.scitotenv.2020.139493,2019,True,True,False,False,False,False,True,False,False,False,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,736,,
10.1126/science.aba9475,2019,False,True,True,False,True,False,False,False,False,True,True,True,False,SCIENCE,369,6510,1455
10.1126/science.aba3656,2019,False,True,False,False,False,False,True,False,False,False,True,False,False,SCIENCE,369,6510,1515
10.1007/s10311-020-01099-2,2019,False,True,False,True,False,False,True,False,True,True,True,False,False,ENVIRONMENTAL CHEMISTRY LETTERS,19,2,1803
10.3389/fmars.2020.571929,2019,False,False,False,False,True,False,True,False,False,True,False,False,False,FRONTIERS IN MARINE SCIENCE,7,,
10.1021/acs.est.0c04292,2019,False,False,False,False,True,False,False,True,False,False,False,True,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,18,11322
10.1007/s11356-020-10795-z,2019,False,False,True,False,False,False,True,True,False,True,False,False,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,28,15,18518
10.1007/s11356-020-10801-4,2019,False,True,False,False,False,False,True,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,28,4,4209
10.3389/fenvs.2020.571732,2019,False,False,False,False,False,False,True,False,False,True,True,True,True,FRONTIERS IN ENVIRONMENTAL SCIENCE,8,,
10.1021/acs.est.0c04000,2019,True,False,False,False,True,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,18,11100
10.1021/acs.est.0c02095,2019,False,False,False,False,False,False,True,False,False,True,True,True,True,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,18,11173
10.1021/acs.est.0c02288,2019,False,False,True,False,False,False,False,True,False,True,False,False,True,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,18,11191
10.1016/j.watres.2020.116113,2019,False,False,False,True,False,False,False,True,True,True,False,False,False,WATER RESEARCH,183,,
10.1016/j.ecoenv.2020.110871,2019,False,False,False,False,False,False,True,False,False,True,False,False,False,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,201,,
10.1126/science.abd9937,2019,False,True,True,True,False,False,True,False,True,True,True,False,False,SCIENCE,369,6509,1315
,2019,False,False,False,False,True,False,False,False,False,True,True,False,False,CURRENT SCIENCE,119,5,866
10.1016/j.scitotenv.2020.139237,2019,False,False,True,False,False,False,False,False,False,False,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,734,,
10.1016/j.scitotenv.2020.139436,2019,False,False,True,False,False,False,False,False,False,False,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,734,,
10.1111/raq.12496,2019,False,False,False,False,False,False,True,False,False,True,True,False,False,REVIEWS IN AQUACULTURE,13,1,719
10.1016/j.ecss.2020.106832,2019,False,True,False,True,True,False,False,False,True,False,True,True,False,ESTUARINE COASTAL AND SHELF SCIENCE,242,,
10.1016/j.jhazmat.2020.122603,2019,False,False,False,False,False,False,False,False,False,False,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,396,,
10.1016/j.jhazmat.2020.122739,2019,False,False,True,False,False,False,False,False,False,True,True,False,False,JOURNAL OF HAZARDOUS MATERIALS,396,,
10.1016/j.jhazmat.2020.122602,2019,False,True,True,False,False,False,False,False,False,True,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,396,,
10.1007/s11368-020-02759-0,2019,False,True,True,False,False,False,False,False,False,False,True,True,False,JOURNAL OF SOILS AND SEDIMENTS,21,5,1962
10.1007/s11869-020-00926-3,2019,False,True,False,False,False,False,True,False,False,True,True,False,False,AIR QUALITY ATMOSPHERE AND HEALTH,14,2,203
10.1007/s11356-020-10573-x,2019,False,False,False,False,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,27,36,44743
10.1177/0003702820933282,2020,True,False,True,False,False,False,False,False,False,True,True,True,False,APPLIED SPECTROSCOPY,74,9,1161
10.1177/0003702820938993,2020,True,True,True,False,False,False,True,False,False,True,True,False,False,APPLIED SPECTROSCOPY,74,9,1049
10.1177/0003702820945713,2019,False,False,True,False,True,False,True,False,False,True,True,True,False,APPLIED SPECTROSCOPY,74,9,1099
10.1021/acs.est.0c03221,2019,False,False,False,False,False,False,True,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,17,10411
10.1016/j.fooweb.2020.e00150,2019,False,True,True,False,True,False,False,False,False,False,True,False,False,FOOD WEBS,24,,
10.1016/j.dsr2.2019.104706,2019,True,True,True,True,True,False,False,False,True,True,True,False,False,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,179,,
10.3390/jmse8090666,2020,True,False,False,False,False,False,False,True,True,False,True,False,False,JOURNAL OF MARINE SCIENCE AND ENGINEERING,8,9,
10.3390/w12092633,2019,False,True,True,False,False,False,True,False,False,True,True,True,False,WATER,12,9,
10.1088/2631-6331/abbb3f,2019,False,False,True,True,False,False,False,True,False,True,True,False,False,FUNCTIONAL COMPOSITES AND STRUCTURES,2,3,
10.1016/j.envint.2020.105893,2019,True,False,False,True,False,False,False,False,True,True,True,False,False,ENVIRONMENT INTERNATIONAL,142,,
10.17576/jsm-2020-4909-13,2019,False,False,True,False,False,True,True,False,False,True,True,True,False,SAINS MALAYSIANA,49,9,2151
10.7818/ECOS.2085,2019,False,False,True,False,False,False,True,False,False,True,False,True,False,ECOSISTEMAS,29,3,
10.7818/ECOS.2122,2019,True,False,True,True,False,False,False,True,True,True,True,True,False,ECOSISTEMAS,29,3,
10.7818/ECOS.2097,2019,False,True,True,True,True,True,True,False,True,True,True,False,False,ECOSISTEMAS,29,3,
10.1007/s00343-020-0129-z,2019,False,False,True,False,False,False,False,False,False,True,False,True,False,JOURNAL OF OCEANOLOGY AND LIMNOLOGY,38,5,1502
10.1016/j.apmt.2020.100682,2019,False,True,True,False,False,False,False,False,False,False,True,False,False,APPLIED MATERIALS TODAY,20,,
10.1007/s10653-020-00516-3,2020,False,True,True,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,42,9,2789
10.1016/j.teac.2020.e00090,2021,False,False,True,False,False,False,True,False,False,False,True,True,False,TRENDS IN ENVIRONMENTAL ANALYTICAL CHEMISTRY,27,,
10.3390/toxics8030055,2019,False,True,True,False,False,False,False,False,False,True,True,True,False,TOXICS,8,3,
10.3390/toxics8030059,2020,True,False,False,False,False,False,False,False,False,False,True,True,False,TOXICS,8,3,
10.1525/abt.2020.82.7.478,2020,False,False,True,False,True,False,False,False,False,False,False,True,False,AMERICAN BIOLOGY TEACHER,82,7,478
10.3390/fluids5030103,2019,True,False,False,False,False,False,True,False,False,True,True,True,False,FLUIDS,5,3,
10.1016/j.syapm.2020.126123,2019,False,True,False,True,True,False,True,False,True,True,True,False,False,SYSTEMATIC AND APPLIED MICROBIOLOGY,43,5,
10.3390/app10186307,2019,False,True,False,True,True,True,True,True,True,False,True,False,False,APPLIED SCIENCES-BASEL,10,18,
10.3390/w12092361,2019,True,True,True,False,True,False,True,False,False,True,True,True,False,WATER,12,9,
10.3390/w12092410,2019,True,True,True,True,False,False,True,False,True,True,True,True,False,WATER,12,9,
10.5004/dwt.2020.26026,2019,True,True,True,True,False,False,False,False,True,False,True,False,False,DESALINATION AND WATER TREATMENT,199,,263
10.1016/j.trac.2020.115981,2019,True,False,False,False,False,False,False,False,False,True,True,True,False,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,130,,
10.1177/0003702820929064,2019,False,False,True,True,True,False,False,True,True,False,False,False,False,APPLIED SPECTROSCOPY,74,9,989
10.1016/j.trac.2020.115993,2019,False,True,False,True,False,False,True,False,True,False,True,False,False,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,130,,
10.1016/j.watres.2020.116021,2019,False,False,False,False,False,False,False,False,False,True,True,False,False,WATER RESEARCH,182,,
10.1016/j.watres.2020.115956,2019,False,False,True,True,True,False,False,False,True,True,True,True,False,WATER RESEARCH,182,,
10.1021/acs.est.0c02099,2019,False,True,True,False,True,False,False,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,54,17,10630
10.7416/ai.2020.2377,2019,False,True,False,False,False,False,False,True,False,True,True,True,False,ANNALI DI IGIENE MEDICINA PREVENTIVA E DI COMUNITA,32,5,577
10.3390/molecules25173954,2019,False,True,True,False,True,False,False,False,False,True,True,True,False,MOLECULES,25,17,
10.3390/su12176755,2019,False,False,False,False,False,False,False,False,False,False,True,True,False,SUSTAINABILITY,12,17,
10.1016/j.envres.2020.109842,2019,False,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL RESEARCH,188,,
10.1016/j.marpolbul.2020.111214,2019,False,False,False,False,True,False,False,False,False,True,True,True,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111446,2019,True,False,False,False,True,True,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111425,2019,True,True,True,False,True,False,False,False,True,True,True,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111349,2019,False,True,True,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111361,2019,True,True,False,False,True,False,False,False,False,True,False,False,False,MARINE POLLUTION BULLETIN,158,,
10.1016/j.marpolbul.2020.111398,2019,False,False,True,True,False,True,True,True,True,True,True,False,False,MARINE POLLUTION BULLETIN,158,,
